	('Sample: RA-S6-058', 'BlockID: OXBA058', 'histology: DCIS', 'year: 2017.0', 'area L,M,S: M', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 21723')	('Sample: RA1-S6-011', 'BlockID: OXBA011', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 6458')	('Sample: RA2-S5-011', 'BlockID: OXBA011', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 1.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 74975')	('Sample: RA-S6-016', 'BlockID: OXBA016', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 92076')	('Sample: RA-S6-018', 'BlockID: OXBA018', 'histology: DCIS', 'year: 2014.0', 'area L,M,S: S', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 1.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 9201')	('Sample: RB-S6-016', 'BlockID: OXBA016', 'histology: DCIS', 'year: 2013.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 1.0', 'Necrosis 0,1: 1.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 293642')	('Sample: RB-S6-018', 'BlockID: OXBA018', 'histology: Immune', 'year: 2014.0', 'area L,M,S: S', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 8068')	('Sample: RC-S6-058', 'BlockID: OXBA058', 'histology: DCIS', 'year: 2017.0', 'area L,M,S: S', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/10/19', 'bead multiplexing: 1.0', '# final reads: 7081')	('Sample: RC-S6-031', 'BlockID: OXBA031', 'histology: DCIS', 'year: 2012.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 1.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 23890')	('Sample: RE-S6-57', 'BlockID: OXBA057', 'histology: DCIS', 'year: 2016.0', 'area L,M,S: L', 'Batch: 2', 'Dissection Q 1,2,3: 3.0', 'Necrosis 0,1: 0.0', 'SMART3-SEQ date: 5/21/19', 'bead multiplexing: 8.0', '# final reads: 220955')	('Sample: 7_23_LCM_Cap6', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 277947')	('Sample: 7_23_LCM_Cap8', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 149761')	('Sample: 7_26_LCM_NC', 'BlockID: nan', 'histology: NTC', 'year: nan', 'area L,M,S: nan', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 72833')	('Sample: 7_26_LCM_Cap2', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 407383')	('Sample: 7_26_LCM_Cap3', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 235280')	('Sample: 7_26_LCM_Cap4', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 352338')	('Sample: 7_26_LCM_Cap5', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 134421')	('Sample: 7_26_LCM_Cap6', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 100026')	('Sample: 7_26_LCM_Cap7', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 165557')	('Sample: 7_26_LCM_Cap8', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 140980')	('Sample: 7_26_LCM_Cap9', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 68885')	('Sample: 7_26_LCM_Cap10', 'BlockID: nan', 'histology: stroma', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 190973')	('Sample: 7_26_LCM_Cap11', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: L', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 215210')	('Sample: 7_26_LCM_Cap12', 'BlockID: nan', 'histology: DCIS', 'year: nan', 'area L,M,S: S', 'Batch: 1', 'Dissection Q 1,2,3: nan', 'Necrosis 0,1: nan', 'SMART3-SEQ date: nan', 'bead multiplexing: nan', '# final reads: 96901')
GRAP2	0.9264752589454968	-0.47737831128704206	0.45777636158985996	0.023195334141392465	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-0.22184107620296808	0.020533596535637078	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	0.24834428314397153	-1.4375807155022096	-1.2927563962983917	1.294428287468318	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	0.2113166415585018	0.49086716264810515
ATP6V1H	-0.7933227367376346	1.9153502599889887	0.6640129094525644	1.3257600602042654	2.214501671469588	0.5830379043848896	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	0.8392880066062446	0.4908894522751929	0.9574631865717872	0.1201815008484869	0.2029349380806841	0.5370038518853345	-0.06349235641491482	0.9468779241020565	1.4761697626899137	1.022107693040612	0.15602002251447486	1.3713307738713638	0.006760233358294804	0.33274152045158645	1.539763853973551
CRYZL1	-0.7933227367376346	-0.47737831128704206	0.45777636158985996	0.37519802173475053	1.695431473672249	0.5830379043848896	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.6308239587085632	0.42257291970566047	0.2054924414836608	0.9330472883869557	-0.8543859537856046	-0.10919310327053416	0.7872054734418765	-1.2927563962983917	1.0751972246094956	0.5714936519751944	0.5154175319923606	1.2529878673168149	1.2671626626545338	-0.1658634828900004	-0.9542437898815906
MTG2	-0.7933227367376346	-0.47737831128704206	0.8103400688504979	0.37519802173475053	-0.5197550075555663	0.5830379043848896	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	0.4009648295829887	-0.38150572663438614	0.48258072495839877	-1.2028716756430307	-1.3423199684492448	0.8945412382998401	0.328547842804573	0.14559799976163385	-0.9853686787208986	-1.182580995761374	0.9358856637866398	1.09454450722387	0.006760233358294804	0.33274152045158645	0.1599770971581648
SFN	0.9264752589454968	-0.47737831128704206	0.6640129094525644	0.5811063941299293	-0.5197550075555663	0.5269385149953999	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	0.4883532147008433	0.34512202295766314	0.2054924414836608	-1.2028716756430307	0.7998719166116555	0.3634456128034001	-0.06349235641491482	0.36160487004898606	0.13135211158387378	0.9282646464818279	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-0.5430436073385028	-0.9542437898815906
POGLUT1	1.2377716016404186	-0.47737831128704206	0.10521265432922168	-1.1880568361729504	-0.5197550075555663	0.3170003257424475	2.168229373104019	-0.5004848228714273	0.8253172810329964	0.17110570045741383	0.2557115244054151	-0.014444902274290126	0.1201815008484869	-0.8543859537856046	0.09995286038780145	0.5086635061028706	0.5148641835273519	-0.9853686787208986	1.022107693040612	-1.2191921154815522	-0.9231284681696063	-0.3509466680712668	0.5158348715342997	0.1599770971581648
GFAP	1.2377716016404186	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	-1.470694901118256	-1.5261592346543134	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-1.2131074481564517	-1.4375807155022096	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
LEO1	-0.7933227367376346	1.9153502599889887	0.8103400688504979	0.9331090817232871	-0.5197550075555663	0.7655945014840461	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.7939116062433704	1.3263281757457928	1.1463959643091708	1.3752132018133465	1.0287405500255757	1.213852442138062	1.2664324418270099	1.8709666747216775	0.6642234984116189	1.1014508583715552	1.3233170818108027	1.3713307738713638	1.4688739010104257	1.1389653655486986	0.9282800365383764
WNT4	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	0.023195334141392465	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	-0.5004848228714273	1.1332388483204068	0.9913674953250575	0.6577508475754382	0.9102654111057027	0.8203459799538586	0.020110913299633944	0.5370038518853345	0.7548769917321462	-0.223668184004084	-0.9853686787208986	1.3569727541641703	0.6311176875258393	1.2529878673168149	1.1685663202600205	-0.1658634828900004	-0.9542437898815906
GPKOW	-0.7933227367376346	1.9153502599889887	-1.2124753650236555	0.37519802173475053	-0.5197550075555663	0.22626753067230862	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.17110570045741383	0.7471613461276865	0.48258072495839877	0.47026374040117275	-0.8543859537856046	0.09995286038780145	-0.06349235641491482	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	0.5154175319923606	-0.9231284681696063	0.837329937522698	0.33274152045158645	-0.9542437898815906
SLFN5	-0.7933227367376346	1.9153502599889887	1.1629037761111363	0.7272007093281087	-0.5197550075555663	0.8035817514855836	-0.5353351641839023	-0.5004848228714273	1.4411604156078173	0.8392880066062446	0.7041772299085071	1.1774005303297381	1.1029865991816687	1.0927386048008099	0.3634456128034001	0.973005550932044	0.8129930545400319	1.630632700244828	1.285035640988462	0.8748150414702467	-0.9231284681696063	1.811174823383509	1.1389653655486986	0.1599770971581648
SAAL1	-0.7933227367376346	-0.47737831128704206	0.6640129094525644	0.7272007093281087	-0.5197550075555663	0.11895341134443965	1.6663812155607922	-0.5004848228714273	0.8253172810329964	-0.22184107620296808	-0.38150572663438614	-0.39043027481835335	-1.2028716756430307	-0.8543859537856046	-1.2131074481564517	-1.4375807155022096	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	0.33274152045158645	-0.9542437898815906
PGAP3	0.9264752589454968	1.9153502599889887	1.1629037761111363	0.7272007093281087	1.695431473672249	0.3170003257424475	-0.5353351641839023	1.8076001156074923	1.5402890191393839	1.2742467680216074	-0.14632779876460827	0.5814778140277239	-1.2028716756430307	0.8946077803848727	0.24834428314397153	-0.4555325556344025	0.6337413425733761	0.91199458323476	0.8740343516653528	0.8055788802445765	-0.9231284681696063	0.47962303609313645	0.33274152045158645	0.49086716264810515
HBA2	1.2377716016404186	-0.47737831128704206	0.10521265432922168	-1.1880568361729504	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.29760630765982055	-1.5261592346543134	-1.4203542680098256	0.1201815008484869	0.2029349380806841	-0.10919310327053416	-1.4375807155022096	0.6337413425733761	0.8037609371368938	-1.182580995761374	0.5154175319923606	0.6630670580350884	-1.2053508542991078	0.6525890991979274	0.1599770971581648
PRPH	0.9264752589454968	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	-1.470694901118256	-1.5261592346543134	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-1.2131074481564517	-1.4375807155022096	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-0.20337748696341118	-0.9231284681696063	-1.2053508542991078	0.2113166415585018	-0.9542437898815906
TMEM156	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	0.023195334141392465	-0.5197550075555663	-1.5496231909585472	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-0.22184107620296808	1.1695543414495158	0.7375258428138366	0.6750487227079748	0.2754899485011035	0.9301289628762414	0.25302322806938227	0.14559799976163385	0.13135211158387378	1.2013852392711308	0.8055788802445765	1.4658257597890425	0.7829573819587613	-0.5430436073385028	0.8217572281380453
ATP6V0A2	1.41986828872859	-0.47737831128704206	0.45777636158985996	0.7272007093281087	-0.5197550075555663	-0.012388455816337181	1.6663812155607922	-0.5004848228714273	0.8253172810329964	-0.6147878528633501	0.020533596535637078	0.3615404702697732	-1.2028716756430307	0.8251488208122925	-1.2131074481564517	0.16583645890373713	-0.223668184004084	0.13135211158387378	-1.182580995761374	0.36625408841161433	0.8539988709365769	-1.2053508542991078	0.7099216449000885	0.1599770971581648
BOD1L1	1.8003945788286169	-0.47737831128704206	1.7217040312344791	1.3984313239288064	1.695431473672249	1.6969975511176667	-0.5353351641839023	2.130778427177998	-0.8335945621836311	1.7428928070989422	1.5912572472934152	1.4722750705988799	1.7038002011802542	1.8824697126785814	1.7671371839788614	1.6717813598166926	1.8274536436425182	1.895728499534865	1.766853886909139	1.7221133603945837	1.8131579977300016	1.9039592106504877	1.8548986489511712	1.8144274246078662
JPT1	0.9264752589454968	-0.47737831128704206	0.6640129094525644	0.7272007093281087	1.695431473672249	0.3170003257424475	1.6663812155607922	-0.5004848228714273	1.3133614183468283	0.008018052922606603	0.34512202295766314	-1.4203542680098256	0.47026374040117275	-0.47776065302336845	0.8563150557235565	0.557876658123225	-0.223668184004084	-0.9853686787208986	0.09986805089597038	-0.20337748696341118	0.33666696800178997	-0.3509466680712668	-0.5430436073385028	-0.9542437898815906
SOX10	1.41986828872859	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	-0.42037355946729776	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	-0.14632779876460827	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-1.2131074481564517	-1.4375807155022096	-1.2927563962983917	-0.9853686787208986	-0.2569029436106633	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
CHMP1A	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	0.9331090817232871	-0.5197550075555663	0.8392652878387108	1.9830121499298303	2.130778427177998	1.6897624085649998	0.6905530843202023	0.42257291970566047	0.48258072495839877	0.47026374040117275	0.33948800327633794	0.5370038518853345	0.7548769917321462	0.9468779241020565	0.13135211158387378	1.0633066147423818	0.5154175319923606	-0.9231284681696063	0.47962303609313645	0.5158348715342997	-0.9542437898815906
PRKCB	-0.7933227367376346	-0.47737831128704206	0.6640129094525644	-1.1880568361729504	1.695431473672249	-0.42037355946729776	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	0.17110570045741383	-0.7835450498044094	-0.014444902274290126	-1.2028716756430307	-0.2574489752546334	-0.46673048968503983	-0.8475727548538902	0.36160487004898606	-0.9853686787208986	-1.182580995761374	0.8055788802445765	0.9894671480683864	-1.2053508542991078	0.43195287037821445	-0.9542437898815906
KLF13	1.2377716016404186	-0.47737831128704206	-1.2124753650236555	0.5811063941299293	1.695431473672249	0.3955966478346234	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.008018052922606603	-0.38150572663438614	0.48258072495839877	-1.2028716756430307	0.44852352005005636	-0.46673048968503983	0.3951652742223888	1.142779068968966	1.0751972246094956	-1.182580995761374	0.15602002251447486	0.33666696800178997	0.47962303609313645	0.6525890991979274	0.9282800365383764
MINDY3	-0.7933227367376346	1.9153502599889887	0.10521265432922168	0.7272007093281087	-0.5197550075555663	0.6813656188416661	-0.5353351641839023	1.8076001156074923	0.8253172810329964	0.4009648295829887	0.020533596535637078	0.7375258428138366	0.47026374040117275	0.5795602388429202	-0.46673048968503983	-0.4555325556344025	0.36160487004898606	0.46755652436038386	0.6653366985339784	0.8055788802445765	-0.9231284681696063	-1.2053508542991078	-0.1658634828900004	-0.9542437898815906
GLRB	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	0.37519802173475053	-0.5197550075555663	0.22626753067230862	-0.5353351641839023	-0.5004848228714273	1.6897624085649998	0.4009648295829887	0.8246122428756839	1.6105368425905884	0.9330472883869557	0.33948800327633794	1.1276830361367483	1.0569510822804085	0.8129930545400319	0.46755652436038386	1.2586343799526964	0.6311176875258393	0.33666696800178997	0.2160053569437471	1.186313119275219	-0.9542437898815906
TTC23	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	0.023195334141392465	-0.5197550075555663	-0.8283586631182582	-0.5353351641839023	1.8076001156074923	1.1332388483204068	-1.470694901118256	-0.7835450498044094	-1.4203542680098256	-1.2028716756430307	-1.3423199684492448	-0.10919310327053416	-0.8475727548538902	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	-0.20337748696341118	-0.9231284681696063	-1.2053508542991078	0.5158348715342997	-0.9542437898815906
HEATR3	-0.7933227367376346	1.9153502599889887	0.8103400688504979	0.5811063941299293	1.695431473672249	0.9349236186463605	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	0.7445846507571836	0.5520006730835907	-0.014444902274290126	0.1201815008484869	0.49580162626983876	-1.2131074481564517	0.06271639803907693	0.14559799976163385	0.91199458323476	0.30856570402734484	-1.2191921154815522	-0.9231284681696063	-0.3509466680712668	0.2113166415585018	0.1599770971581648
PACRGL	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	1.0792033969214667	-0.5197550075555663	-0.012388455816337181	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	0.008018052922606603	-0.14632779876460827	-0.014444902274290126	0.47026374040117275	0.49580162626983876	-1.2131074481564517	0.25302322806938227	-1.2927563962983917	1.0751972246094956	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	-0.3509466680712668	0.05477274592971236	-0.9542437898815906
MAPK11	-0.7933227367376346	-0.47737831128704206	0.45777636158985996	0.023195334141392465	-0.5197550075555663	0.11895341134443965	1.6663812155607922	-0.5004848228714273	1.1332388483204068	-0.6147878528633501	-1.5261592346543134	0.2054924414836608	-1.2028716756430307	0.11917632550760267	-1.2131074481564517	-0.4555325556344025	-1.2927563962983917	0.13135211158387378	0.09986805089597038	-0.20337748696341118	0.8539988709365769	0.2160053569437471	-1.3789437790897316	-0.9542437898815906
HIP1	-0.7933227367376346	1.9153502599889887	0.45777636158985996	0.7272007093281087	-0.5197550075555663	0.5269385149953999	-0.5353351641839023	-0.5004848228714273	1.3133614183468283	0.956999253778178	0.020533596535637078	-0.014444902274290126	0.1201815008484869	0.5795602388429202	-1.2131074481564517	0.25302322806938227	0.8129930545400319	-0.9853686787208986	-0.2569029436106633	0.9358856637866398	-0.9231284681696063	-0.3509466680712668	0.6525890991979274	-0.9542437898815906
LDHB	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	0.023195334141392465	1.695431473672249	-0.8283586631182582	-0.5353351641839023	1.8076001156074923	-0.8335945621836311	-0.6147878528633501	0.2557115244054151	0.48258072495839877	-1.2028716756430307	-0.10113535226113247	-0.46673048968503983	-0.4555325556344025	-1.2927563962983917	-0.9853686787208986	-1.182580995761374	0.15602002251447486	-0.9231284681696063	0.2160053569437471	0.5158348715342997	0.1599770971581648
PCYT2	-0.7933227367376346	1.9153502599889887	-1.2124753650236555	0.37519802173475053	-0.5197550075555663	-0.18171757297865196	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	-0.22184107620296808	0.34512202295766314	-0.014444902274290126	-1.2028716756430307	-0.2574489752546334	0.24834428314397153	0.06271639803907693	-1.2927563962983917	-0.9853686787208986	0.5714936519751944	-1.2191921154815522	-0.9231284681696063	-1.2053508542991078	-1.3789437790897316	-0.9542437898815906
PGM2	-0.7933227367376346	-0.47737831128704206	-1.2124753650236555	-1.1880568361729504	-0.5197550075555663	0.3170003257424475	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	-0.22184107620296808	0.42257291970566047	-1.4203542680098256	-1.2028716756430307	0.8493019284309766	0.5370038518853345	0.6840854125772167	0.9468779241020565	0.91199458323476	0.4566390454026042	0.5154175319923606	1.4209445972571677	-0.3509466680712668	-0.1658634828900004	-0.9542437898815906
AFDN	1.7311646314235123	-0.47737831128704206	1.409853399851556	1.431206084514825	-0.5197550075555663	1.7359918126322333	2.2996430842988684	2.319825620493122	1.7490819828952278	1.635980026724329	1.1892179241233918	1.4722750705988799	1.3312670694804045	1.3611662539571763	1.0520624111498498	1.408574487980016	1.1822592383057495	0.13135211158387378	1.439502999303361	0.9905151970037253	-0.9231284681696063	1.4042819625377123	1.2504054524661423	1.2591701020283164
PPP1R3D	0.9264752589454968	1.9153502599889887	0.6640129094525644	0.9331090817232871	-0.5197550075555663	0.7655945014840461	1.6663812155607922	1.8076001156074923	-0.8335945621836311	0.6308239587085632	-0.14632779876460827	0.2054924414836608	0.47026374040117275	0.2754899485011035	1.1036872019581758	0.557876658123225	-0.223668184004084	-0.9853686787208986	0.09986805089597038	-0.20337748696341118	0.33666696800178997	-1.2053508542991078	0.2113166415585018	0.1599770971581648
JAML	0.9264752589454968	1.9153502599889887	0.923840231455341	0.023195334141392465	-0.5197550075555663	0.3955966478346234	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.17110570045741383	0.14996134991356735	0.3615404702697732	0.1201815008484869	1.3424280021122346	0.3634456128034001	-0.4555325556344025	1.3449477977986242	1.5844034087877803	-0.2569029436106633	0.8748150414702467	1.6118764101586565	0.6532635623109871	1.1631540541975918	1.7333221341463332
PLA2G7	0.9264752589454968	-0.47737831128704206	0.45777636158985996	-1.1880568361729504	-0.5197550075555663	-0.42037355946729776	1.6663812155607922	-0.5004848228714273	-0.8335945621836311	-1.470694901118256	-1.5261592346543134	-1.4203542680098256	-1.2028716756430307	-0.2574489752546334	-1.2131074481564517	0.16583645890373713	0.14559799976163385	-0.9853686787208986	-1.182580995761374	-0.20337748696341118	-0.9231284681696063	-1.2053508542991078	0.33274152045158645	-0.9542437898815906
DACH1	0.9264752589454968	-0.47737831128704206	0.45777636158985996	1.7332177007037537	1.695431473672249	1.4859063779783175	-0.5353351641839023	-0.5004848228714273	1.4411604156078173	1.3133589901061593	0.9540399962536138	0.7375258428138366	0.9330472883869557	0.8724269270320746	-0.10919310327053416	0.8467967964780525	0.5148641835273519	-0.9853686787208986	0.813410039909238	-0.20337748696341118	-0.9231284681696063	1.2442227983684948	1.0297692236464298	0.8217572281380453
SBF1	-0.7933227367376346	-0.47737831128704206	1.0949841132462508	0.7272007093281087	-0.5197550075555663	0.6342526343232692	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	1.0237707353689454	0.4908894522751929	-0.014444902274290126	0.47026374040117275	1.2819929466857394	0.666636210460643	0.7548769917321462	0.7308710538147041	1.4761697626899137	-1.182580995761374	1.0850491073673865	-0.9231284681696063	-0.3509466680712668	0.2113166415585018	-0.9542437898815906
DBT	-0.7933227367376346	-0.47737831128704206	0.45777636158985996	0.5811063941299293	1.695431473672249	0.6342526343232692	1.6663812155607922	1.8076001156074923	-0.8335945621836311	0.8392880066062446	0.4908894522751929	0.5814778140277239	0.6750487227079748	1.0454604985810279	0.9634190559729832	0.64506342728887	0.5148641835273519	-0.9853686787208986	1.0633066147423818	0.8748150414702467	-0.9231284681696063	0.006760233358294804	0.9986661358029291	1.2591701020283164
PPIL2	-0.7933227367376346	-0.47737831128704206	1.2228131645759073	0.7272007093281087	-0.5197550075555663	0.5269385149953999	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.6308239587085632	1.009321819875531	1.0008809311837739	1.3312670694804045	-0.47776065302336845	0.9946902916420163	0.973005550932044	1.5321509781551264	0.46755652436038386	1.4582218528781887	0.7256515978895004	-0.9231284681696063	1.330433058861425	0.5158348715342997	0.1599770971581648
AIFM2	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	0.023195334141392465	1.695431473672249	0.3170003257424475	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.6308239587085632	-0.38150572663438614	-1.4203542680098256	0.1201815008484869	-0.8543859537856046	0.24834428314397153	-0.2262037403157507	0.36160487004898606	-0.9853686787208986	-1.182580995761374	-1.2191921154815522	1.180398960969875	-1.2053508542991078	0.8091329948267167	-0.9542437898815906
MECOM	-0.7933227367376346	-0.47737831128704206	0.10521265432922168	-1.1880568361729504	-0.5197550075555663	-0.012388455816337181	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	-0.6147878528633501	-1.5261592346543134	0.3615404702697732	0.6750487227079748	0.6170478918306053	-0.10919310327053416	-0.06349235641491482	0.14559799976163385	1.0751972246094956	-1.182580995761374	-1.2191921154815522	0.6630670580350884	0.837329937522698	0.9656768904555065	1.3462055738007683
ITGB6	-0.7933227367376346	1.9153502599889887	0.8103400688504979	-1.1880568361729504	-0.5197550075555663	0.7249854293934082	-0.5353351641839023	-0.5004848228714273	0.8253172810329964	0.008018052922606603	0.9823392739974646	0.5814778140277239	0.8203459799538586	0.5795602388429202	0.7209829992179059	0.64506342728887	-0.223668184004084	0.13135211158387378	0.09986805089597038	-1.2191921154815522	-0.9231284681696063	0.6532635623109871	0.6525890991979274	-0.9542437898815906
ZMAT5	-0.7933227367376346	1.9153502599889887	0.10521265432922168	0.023195334141392465	-0.5197550075555663	0.3170003257424475	-0.5353351641839023	-0.5004848228714273	-0.8335945621836311	0.29760630765982055	0.020533596535637078	0.9102654111057027	-1.2028716756430307	-1.3423199684492448	-0.10919310327053416	0.3951652742223888	-1.2927563962983917	0.13135211158387378	-1.182580995761374	-1.2191921154815522	-0.9231284681696063	0.006760233358294804	-1.3789437790897316	-0.9542437898815906
